negatives
"('Q93008', 'P00533')"
"('Q6UXN8', 'P35611')"
"('Q14257', 'Q8TAP6')"
"('P61964', 'Q16512')"
"('O60506', 'Q9H040')"
"('P19838', 'P33993')"
"('Q96QF0', 'Q9NR12')"
"('Q15796', 'P62888')"
"('O95721', 'Q9Y4K3')"
"('P30419', 'Q9UNQ2')"
"('Q16181', 'Q6ZU15')"
"('P35579', 'O43293')"
"('P15374', 'O43865')"
"('P11234', 'P62158')"
"('Q9H0H5', 'Q8WXE9')"
"('Q8N960', 'Q9P209')"
"('P22607', 'P46108')"
"('O15055', 'Q14241')"
"('Q8NEK8', 'Q5SWW7')"
"('Q04637', 'Q9NRC8')"
"('P38571', 'Q15717')"
"('Q15311', 'Q8N5S1')"
"('Q9Y3I1', 'Q92538')"
"('Q96HA8', 'Q5TYM5')"
"('P41182', 'Q99750')"
"('O94761', 'Q7L590')"
"('O14980', 'P42768')"
"('Q17RP2', 'Q15819')"
"('Q15834', 'Q9H5V7')"
"('P05026', 'P02730')"
"('P12814', 'Q9H0R8')"
"('Q9UK41', 'Q9BZE7')"
"('Q96GX1', 'P42166')"
"('P08588', 'P21917')"
"('O60307', 'Q9Y224')"
"('Q8IVT5', 'Q8TAF3')"
"('Q8WTP8', 'P50402')"
"('Q02156', 'P11234')"
"('P38398', 'P43246')"
"('Q8IVT5', 'Q6NZY4')"
"('O76011', 'Q6PEX3')"
"('Q02447', 'P25490')"
"('P40938', 'P35240')"
"('O60496', 'P61026')"
"('P36957', 'O15131')"
"('Q13765', 'Q9H0R8')"
"('Q9H492', 'P17844')"
"('P21333', 'Q16539')"
"('P49407', 'P0C7N5')"
"('Q99558', 'P39023')"
"('P07237', 'P23284')"
"('Q8NI27', 'P51114')"
"('Q92796', 'Q9UPT5')"
"('P61073', 'P63096')"
"('Q96KG7', 'Q9UL54')"
"('P19022', 'P20248')"
"('Q9Y4K3', 'Q9HB90')"
"('Q03164', 'P31271')"
"('Q3KNW1', 'Q92769')"
"('Q9UQL6', 'Q14697')"
"('Q00535', 'Q05193')"
"('Q9UBQ5', 'O14645')"
"('Q8NBS9', 'Q13404')"
"('P82650', 'Q96EY7')"
"('Q13535', 'O60244')"
"('P31749', 'Q96QB1')"
"('O15105', 'Q13705')"
"('P22087', 'Q15061')"
"('P61236', 'P25788')"
"('Q9NQL2', 'P42345')"
"('Q12933', 'Q9NRR5')"
"('Q9NRM7', 'P35240')"
"('Q8IUR7', 'Q96E35')"
"('O14950', 'P62993')"
"('P35626', 'Q9Y5P1')"
"('P04637', 'O96019')"
"('Q9BVC4', 'O75143')"
"('Q7L2Z9', 'Q07020')"
"('Q9UNL4', 'Q99878')"
"('P49715', 'Q12778')"
"('Q92973', 'Q9NRC8')"
"('Q13547', 'Q9P2Y4')"
"('P55316', 'O14776')"
"('Q01813', 'Q9NRD1')"
"('Q08999', 'Q6IC98')"
"('Q13485', 'Q6VMQ6')"
"('Q8IZH2', 'Q9NRV9')"
"('P19086', 'Q5QP82')"
"('Q9NTJ5', 'P48444')"
"('Q92878', 'P40692')"
"('Q99459', 'P28340')"
"('Q9NPJ6', 'P61163')"
"('Q6ZNC8', 'P25705')"
"('Q9UER7', 'P84243')"
"('P05013', 'Q8IU57')"
"('Q9HC38', 'P10809')"
"('O75665', 'Q6ZU80')"
"('P63208', 'P25787')"
"('Q8WU17', 'O95487')"
"('Q86YT6', 'O15078')"
"('O76003', 'Q9NPF4')"
"('P31947', 'P40818')"
"('Q9H857', 'Q7L0Y3')"
"('A1A4S6', 'Q07889')"
"('P30520', 'P22392')"
"('Q00839', 'Q15012')"
"('P82979', 'P09234')"
"('P17612', 'Q8NGF4')"
"('Q9H082', 'P05412')"
"('O00165', 'P17600')"
"('Q15008', 'O75832')"
"('Q9H0K4', 'Q8NB12')"
"('Q07666', 'O43143')"
"('P47755', 'Q504Q3')"
"('O75695', 'Q29RF7')"
"('O95150', 'P61218')"
"('Q9Y2A9', 'Q8N6G5')"
"('Q08379', 'Q8IYE0')"
"('Q15424', 'P68400')"
"('Q92688', 'O43865')"
"('Q8NFG4', 'Q9GZQ8')"
"('P61812', 'Q6EMK4')"
"('Q9UBU9', 'Q5T7W0')"
"('Q15906', 'P52294')"
"('Q8N4C6', 'P61019')"
"('Q8TDY2', 'Q9HAD4')"
"('Q9Y5M8', 'O60906')"
"('Q12899', 'Q96HY6')"
"('P63244', 'P62805')"
"('Q8NFT6', 'O43463')"
"('O00203', 'P46100')"
"('P78362', 'Q7L4I2')"
"('P09466', 'Q16666')"
"('P24863', 'P06400')"
"('P62937', 'P0C0S5')"
"('Q15758', 'Q96J02')"
"('P04629', 'O14980')"
"('P30480', 'Q01813')"
"('Q9UBI6', 'P43657')"
"('Q13352', 'Q9BRK5')"
"('Q8NC96', 'Q9NVZ3')"
"('Q9BZE4', 'O00567')"
"('Q15717', 'Q9Y223')"
"('P21359', 'O60307')"
"('P61077', 'Q9ULT8')"
"('Q49AN0', 'P33992')"
"('Q9UPY6', 'P34925')"
"('P42224', 'Q13547')"
"('O75083', 'P27797')"
"('P08670', 'Q5JVS0')"
"('Q9H2G2', 'Q9UK85')"
"('Q9UBI6', 'P14618')"
"('P18206', 'Q01844')"
"('Q9BY21', 'Q96RT1')"
"('Q8IZU1', 'Q709F0')"
"('Q6P1J9', 'Q92538')"
"('P62993', 'Q99697')"
"('Q9NVV9', 'P62875')"
"('P01023', 'P21796')"
"('Q9UMW8', 'Q8NEB9')"
"('Q9HBI0', 'Q9BYV2')"
"('P27986', 'Q13618')"
"('P33151', 'Q99571')"
"('O60341', 'P61244')"
"('Q9BTE3', 'P04629')"
"('P52594', 'Q9UJU6')"
"('Q9HC77', 'P61981')"
"('Q96KN3', 'O14964')"
"('P17482', 'A8MQ03')"
"('Q8IZQ1', 'Q8TAP6')"
"('Q13315', 'Q15326')"
"('P82673', 'Q9UPP1')"
"('P62891', 'P62917')"
"('O15498', 'P17174')"
"('Q15648', 'Q92731')"
"('P46100', 'Q96HR8')"
"('P23769', 'P86496')"
"('Q9UPT8', 'Q9UBX3')"
"('Q15056', 'Q9UHX1')"
"('Q96LA8', 'Q9BRX2')"
"('P48740', 'Q96CW1')"
"('Q13535', 'Q9NQ88')"
"('O60566', 'O95229')"
"('Q6EMK4', 'P49768')"
"('P49798', 'P20309')"
"('Q00610', 'P20648')"
"('P20073', 'Q93034')"
"('Q99714', 'P09104')"
"('P05412', 'Q14008')"
"('P59768', 'P49407')"
"('O00567', 'P46013')"
"('Q9UMS4', 'P41223')"
"('P08263', 'P62258')"
"('P02786', 'P35244')"
"('P19086', 'P54764')"
"('P40425', 'O95163')"
"('O75031', 'Q8NHS9')"
"('P15374', 'P55854')"
"('Q9H201', 'Q9Y4X5')"
"('Q15717', 'Q8N4T8')"
"('P07320', 'P02511')"
"('Q96H22', 'Q9NSP4')"
"('Q63HQ2', 'Q9P2P5')"
"('P54257', 'Q16512')"
"('Q9H6D8', 'P03915')"
"('Q7Z7A1', 'Q6ZU80')"
"('Q03164', 'Q9BXB1')"
"('P11308', 'Q01543')"
"('P07477', 'Q6P1J9')"
"('Q06830', 'O60260')"
"('P47985', 'O95169')"
"('Q9NWT6', 'P20290')"
"('Q9P225', 'P03372')"
"('Q9BY41', 'P33778')"
"('P07437', 'P12830')"
"('Q15369', 'Q9BSM1')"
"('P09651', 'P16104')"
"('Q5SSJ5', 'P08238')"
"('Q16695', 'O75530')"
"('P09661', 'Q969P0')"
"('P06493', 'Q14978')"
"('P02462', 'Q07092')"
"('P35244', 'Q14839')"
"('P63208', 'Q9Y3I1')"
"('P35579', 'Q8TDG2')"
"('Q16763', 'O95801')"
"('O75925', 'Q15326')"
"('Q04323', 'O95071')"
"('P51665', 'P60900')"
"('Q9C026', 'P50552')"
"('Q13191', 'P63104')"
"('P39019', 'Q96BK5')"
"('P16885', 'P51451')"
"('Q9BRC7', 'P05067')"
"('P52292', 'Q99459')"
"('P62917', 'P62701')"
"('Q86WN2', 'Q08334')"
"('P63279', 'P14373')"
"('P62136', 'Q9BTT6')"
"('P04141', 'Q14626')"
"('Q8IWV7', 'Q9UBU9')"
"('Q99615', 'P19838')"
"('P49736', 'P49368')"
"('Q9BU76', 'Q2KHN1')"
"('P16104', 'P63104')"
"('Q8IZL9', 'Q14318')"
"('Q9Y297', 'Q8IXJ6')"
"('Q8NFH3', 'Q14657')"
"('Q5QNW6', 'Q9BY41')"
"('Q9UBU9', 'O00499')"
"('Q9H3E2', 'P62079')"
"('Q9NWU5', 'P09651')"
"('P68104', 'P62314')"
"('P14373', 'Q8IYR0')"
"('O14745', 'O75410')"
"('Q9H0C5', 'Q13368')"
"('Q09472', 'O43524')"
"('Q96PK6', 'P62316')"
"('P24468', 'P19793')"
"('Q03135', 'P05787')"
"('P00390', 'O95831')"
"('Q7L0Q8', 'Q06945')"
"('Q9NWV8', 'O14925')"
"('P19793', 'P35637')"
"('P62987', 'P62891')"
"('Q96LX8', 'Q8IUH5')"
"('P24723', 'Q16625')"
"('P08913', 'P04899')"
"('Q96AG4', 'P48039')"
"('Q9H165', 'P63165')"
"('P62256', 'Q9NQ86')"
"('P52292', 'Q01201')"
"('P34932', 'O15392')"
"('Q9GZX6', 'P40238')"
"('Q99700', 'P11940')"
"('P05412', 'Q8NEZ5')"
"('Q14D33', 'Q6A162')"
"('P51636', 'P20936')"
"('P53350', 'Q8NB46')"
"('Q96G23', 'Q9BW60')"
"('Q96IF1', 'O60566')"
"('P51587', 'Q96GD4')"
"('P25963', 'Q9H920')"
"('Q96FW1', 'Q9Y4K3')"
"('Q8WY64', 'O14558')"
"('Q86TG7', 'Q93008')"
"('P62258', 'Q8TD55')"
"('P62888', 'P62269')"
"('Q9UJ70', 'Q99501')"
"('Q9NYA3', 'O60341')"
"('P28838', 'Q99961')"
"('Q9BYR9', 'Q15040')"
"('Q6VY07', 'Q15435')"
"('Q96C55', 'Q9H2G4')"
"('P16104', 'P49450')"
"('P19087', 'O60488')"
"('P54252', 'P20073')"
"('Q9UHX1', 'Q15393')"
"('P61916', 'Q15599')"
"('Q15386', 'O00487')"
"('P63267', 'P35749')"
"('Q9Y251', 'Q8NC44')"
"('P20585', 'Q8IY92')"
"('Q05397', 'P40259')"
"('Q2KHM9', 'P33981')"
"('Q9C0J8', 'Q6UN15')"
"('Q9Y620', 'Q8TBB1')"
"('P54278', 'A4D2B8')"
"('Q68CQ4', 'Q8N8U2')"
"('P63244', 'O15111')"
"('Q9H832', 'Q8N448')"
"('Q92968', 'O00628')"
"('P61513', 'P52732')"
"('Q92930', 'O95758')"
"('Q15758', 'Q14999')"
"('Q9BWC9', 'Q6ZUT1')"
"('Q9UM13', 'O95758')"
"('Q13835', 'Q08554')"
"('P50222', 'O95639')"
"('Q01094', 'O15151')"
"('P22061', 'Q8TBC3')"
"('P01116', 'P16452')"
"('P61353', 'P32969')"
"('Q969Q0', 'P12830')"
"('Q96GD4', 'Q14671')"
"('P30536', 'Q8IUN9')"
"('Q8NBT0', 'Q15555')"
"('P48788', 'P63316')"
"('P53992', 'P28331')"
"('P01185', 'P25116')"
"('O75208', 'O94805')"
"('Q12913', 'P20936')"
"('P36873', 'Q14160')"
"('Q15329', 'Q9UJW3')"
"('Q15699', 'Q92993')"
"('P27797', 'P35241')"
"('P78318', 'O60664')"
"('Q01081', 'Q15365')"
"('P78537', 'Q13330')"
"('O94906', 'P27694')"
"('O15265', 'Q6UWE0')"
"('Q8IZD9', 'P62745')"
"('P98082', 'Q14457')"
"('P05109', 'Q6ZW49')"
"('Q9H5J0', 'Q07021')"
"('P30519', 'Q6QNY1')"
"('Q13642', 'Q8WZ42')"
"('Q13561', 'Q9NVT9')"
"('Q15382', 'P49810')"
"('Q9NRR4', 'Q53G59')"
"('Q13620', 'Q9BUJ2')"
"('P09874', 'P07858')"
"('Q9H492', 'P26641')"
"('Q8IX12', 'O00159')"
"('Q9Y6G9', 'P29401')"
"('Q92731', 'P30048')"
"('Q9BZY9', 'Q9NXX6')"
"('Q8WZ42', 'O14639')"
"('Q9UNE7', 'P04637')"
"('P0C5Y9', 'Q08945')"
"('P52435', 'Q9HCS7')"
"('P30101', 'P40763')"
"('P04406', 'O14936')"
"('Q96F86', 'Q9H6Z9')"
"('P11234', 'Q13393')"
"('Q13618', 'P08621')"
"('P35637', 'Q9H7E2')"
"('P05771', 'P16220')"
"('P37840', 'Q00610')"
"('P19320', 'P39023')"
"('P37173', 'Q7Z736')"
"('Q05397', 'Q6ZN44')"
"('P30519', 'Q9BT40')"
"('P07948', 'O60674')"
"('Q96KN3', 'Q8N6Y0')"
"('Q9H0R8', 'P22735')"
"('P02679', 'Q8N1F7')"
"('Q9BTL3', 'Q9Y5V3')"
"('P48431', 'Q9NPF5')"
"('P51798', 'O95274')"
"('P12830', 'Q9NRY6')"
"('Q9NR31', 'P57081')"
"('O43303', 'Q9HC77')"
"('O15027', 'Q92540')"
"('Q9UPM9', 'Q01780')"
"('Q9C0K7', 'Q9UGJ0')"
"('Q9NZ63', 'Q9BX70')"
"('P63211', 'Q9Y478')"
"('P01375', 'Q68D85')"
"('Q5T4B2', 'Q5VX71')"
"('O43396', 'Q9Y297')"
"('Q15424', 'Q5S007')"
"('Q16557', 'Q9NZ94')"
"('Q9Y4L5', 'P54725')"
"('Q9BXC9', 'Q93088')"
"('P54132', 'O00213')"
"('Q15796', 'Q8TEW0')"
"('Q9HAT2', 'Q9P2B2')"
"('P05067', 'P62899')"
"('P21580', 'P62258')"
"('Q13148', 'Q9Y5M8')"
"('Q86VP6', 'Q99880')"
"('Q8WUY3', 'P62847')"
"('Q15051', 'Q15286')"
"('Q86WC6', 'P62136')"
"('Q5VV42', 'Q96Q45')"
"('Q6UY14', 'Q5T5A8')"
"('P19474', 'Q9NXE8')"
"('Q9UL03', 'P62140')"
"('Q8WYH8', 'P42858')"
"('P29016', 'O95450')"
"('P18124', 'P61513')"
"('P25054', 'Q9UPN3')"
"('O14964', 'Q9UJY4')"
"('Q5TB30', 'Q08050')"
"('Q9Y618', 'O43439')"
"('P03372', 'P15880')"
"('Q9H9S0', 'Q96I25')"
"('O00422', 'P60520')"
"('Q9BW61', 'Q9C0C7')"
"('O95810', 'Q96EZ8')"
"('Q9H3U1', 'Q8NBS9')"
"('P04637', 'Q9H4X1')"
"('P0DML2', 'Q8IU57')"
"('Q5J8M3', 'Q8N766')"
"('P13612', 'P69892')"
"('Q04864', 'Q2TBA0')"
"('O75899', 'Q9HAV0')"
"('Q9ULV4', 'Q9UH99')"
"('Q8WVB6', 'P35244')"
"('P36956', 'P51843')"
"('Q15051', 'Q5TB80')"
"('Q9UL18', 'Q6ZN04')"
"('P01106', 'Q14978')"
"('Q15714', 'P04637')"
"('P01242', 'P16871')"
"('P60896', 'Q9Y4G6')"
"('P53367', 'P09417')"
"('O95398', 'P62834')"
"('Q9UNF1', 'P41743')"
"('O14744', 'Q9BT78')"
"('P05388', 'Q99459')"
"('Q9P0N5', 'P48444')"
"('Q9Y3Q8', 'Q6A162')"
"('Q5MNZ9', 'P03372')"
"('Q9BYQ0', 'P60370')"
"('Q9P0L0', 'P36543')"
"('Q99497', 'P10275')"
"('Q92793', 'P24385')"
"('Q96BZ8', 'Q5VU43')"
"('P49841', 'Q9Y6H5')"
"('Q13043', 'Q9UKB1')"
"('Q96LJ8', 'Q9UNE7')"
"('P60033', 'P23246')"
"('P19320', 'O95782')"
"('P42229', 'O75061')"
"('P11309', 'Q99683')"
"('P62424', 'Q13618')"
"('Q15717', 'Q9UKB1')"
"('P19320', 'Q9NZI8')"
"('P35558', 'O00232')"
"('P53816', 'P30153')"
"('P35606', 'P61923')"
"('O75665', 'Q96FJ2')"
"('P33992', 'Q9BZZ5')"
"('P32119', 'P19320')"
"('Q15834', 'Q9H257')"
"('P20962', 'P28702')"
"('Q15633', 'Q12905')"
"('P43897', 'Q07627')"
"('O95999', 'P45984')"
"('P01127', 'P07910')"
"('P51668', 'Q9UKV5')"
"('P05023', 'P35232')"
"('Q86Y82', 'P35579')"
"('Q9H944', 'P46379')"
"('P02775', 'Q92879')"
"('P08473', 'Q8NBM4')"
"('Q2VPK5', 'Q8IW50')"
"('P18583', 'Q12906')"
"('Q15058', 'O43353')"
"('P68400', 'Q6ZMG9')"
"('P04908', 'Q8IYW5')"
"('Q9H0Z9', 'Q96K80')"
"('P21860', 'P05141')"
"('Q9NZ71', 'Q7Z589')"
"('Q92900', 'Q86U42')"
"('Q6PKC3', 'P42858')"
"('P67936', 'P21333')"
"('Q15038', 'P36402')"
"('Q9UQ07', 'Q9BRK5')"
"('Q86XP3', 'Q9Y230')"
"('Q6NUN9', 'P06748')"
"('Q93062', 'Q14995')"
"('Q8WW22', 'Q13347')"
"('P15090', 'P60709')"
"('P62873', 'Q03113')"
"('Q86Y13', 'Q15819')"
"('Q8IW75', 'Q14943')"
"('Q15629', 'O43889')"
"('Q9UKG4', 'P41143')"
"('P04439', 'Q9Y287')"
"('O75489', 'Q8WUK0')"
"('Q9NP61', 'O43314')"
"('O75683', 'Q9UBU9')"
"('Q6P5R6', 'Q7L5N1')"
"('Q9C0B0', 'O94776')"
"('P30048', 'Q01968')"
"('Q969T4', 'O00308')"
"('P17252', 'O15111')"
"('Q96HT8', 'Q9UBU8')"
"('O00506', 'O95273')"
"('P35626', 'Q8NGJ8')"
"('P20936', 'Q07666')"
"('Q13616', 'P22061')"
"('Q6P3X3', 'P42285')"
"('Q9Y2Q9', 'Q6NUN9')"
"('Q8TBB1', 'Q8ND90')"
"('Q96GD4', 'Q13573')"
"('Q8IYE1', 'Q15311')"
"('Q9HD43', 'Q9H0C8')"
"('P00533', 'Q9UJ41')"
"('P26368', 'O75533')"
"('O95201', 'Q99750')"
"('O14964', 'Q96MW5')"
"('P32121', 'Q8NGP2')"
"('Q6NUN9', 'P35606')"
"('Q00341', 'Q92990')"
"('Q9H0W5', 'Q9NX63')"
"('O60336', 'Q96NS8')"
"('Q8TCJ0', 'O95373')"
"('Q96GE6', 'Q16816')"
"('P01106', 'Q8TAD8')"
"('P63146', 'P49721')"
"('P56545', 'Q9UKL3')"
"('Q8IUQ4', 'P06748')"
"('Q13351', 'Q96ST3')"
"('Q16665', 'P09958')"
"('Q13105', 'O14641')"
"('Q9NWR8', 'P04899')"
"('P32321', 'Q9GZT8')"
"('O75478', 'O94864')"
"('Q16594', 'O95402')"
"('P28070', 'P09651')"
"('Q9UNA4', 'P41227')"
"('Q9UBX2', 'P46776')"
"('Q9BVK6', 'Q15233')"
"('P01100', 'P14780')"
"('O14980', 'Q9Y2D8')"
"('Q9BQ66', 'P13284')"
"('Q15139', 'P07900')"
"('P27348', 'P17661')"
"('Q12800', 'O95363')"
"('Q9BV68', 'Q9Y678')"
"('Q5JVL4', 'Q8TAV5')"
"('Q8IY63', 'O95835')"
"('Q08211', 'Q9NX58')"
"('P27348', 'O95793')"
"('P09661', 'Q12874')"
"('O00560', 'P14868')"
"('P13688', 'P29350')"
"('Q969G3', 'Q96J02')"
"('P24534', 'Q8WW59')"
"('Q9NUJ3', 'P50458')"
"('Q06124', 'P62807')"
"('Q96BV0', 'P07332')"
"('Q71UI9', 'P56524')"
"('P15374', 'Q96K21')"
"('Q9NRD1', 'P25789')"
"('Q8NBS9', 'Q6A162')"
"('P54257', 'Q15388')"
"('P67936', 'P45379')"
"('P78369', 'P57739')"
"('Q99816', 'Q9UER7')"
"('Q96PK6', 'Q92905')"
"('Q13526', 'Q9BR01')"
"('Q13077', 'O94972')"
"('Q9UBN7', 'Q96S59')"
"('P31947', 'Q96FW1')"
"('P30447', 'P61769')"
"('Q9BQB6', 'Q15084')"
"('P86480', 'O43711')"
"('P12830', 'Q9BY44')"
"('Q9UKJ1', 'Q9Y6B6')"
"('Q8WV92', 'P13010')"
"('O75503', 'P04798')"
"('Q9H204', 'O76041')"
"('P04629', 'O00178')"
"('P14784', 'Q9NSE2')"
"('Q01469', 'P09972')"
"('Q9UHB7', 'O95402')"
"('P0DPB3', 'P67775')"
"('P62070', 'Q15052')"
"('P42345', 'Q9P2Y5')"
"('P17980', 'P20807')"
"('P05109', 'Q14457')"
"('Q9BVV2', 'Q9Y2V7')"
"('P31040', 'P24539')"
"('P01568', 'Q01344')"
"('Q9BY44', 'Q96G46')"
"('P30305', 'Q9UKB1')"
"('Q13526', 'P48357')"
"('O60749', 'Q96T60')"
"('P05386', 'P78318')"
"('P63261', 'P35226')"
"('Q15047', 'P11802')"
"('Q9BT40', 'Q9UBU9')"
"('Q13352', 'Q96H22')"
"('Q00653', 'P19438')"
"('P50502', 'Q99829')"
"('Q96A08', 'Q15291')"
"('Q96Q45', 'Q15006')"
"('Q08945', 'O14980')"
"('P38606', 'Q9NZM1')"
"('P03372', 'P11142')"
"('Q15831', 'P51784')"
"('Q8IWX8', 'Q5S007')"
"('Q15628', 'Q13546')"
"('Q9NZI8', 'Q9NZC7')"
"('P62140', 'P46020')"
"('Q96QB1', 'Q8IX03')"
"('Q13546', 'O95714')"
"('P42574', 'Q9BY44')"
"('P22735', 'Q8NE01')"
"('O43586', 'Q9UJM3')"
"('P14151', 'P39060')"
"('P04156', 'Q9NW64')"
"('P52565', 'Q14232')"
"('Q96S44', 'Q96EK5')"
"('Q13451', 'Q15185')"
"('Q9UNA1', 'P52198')"
"('Q9Y520', 'Q9H0R8')"
"('Q16186', 'P61289')"
"('Q9UBE0', 'P35637')"
"('Q9UKI2', 'Q38SD2')"
"('Q13595', 'Q9UNX3')"
"('P62256', 'O76050')"
"('P11245', 'O75330')"
"('P05412', 'P67870')"
"('O14788', 'Q9H814')"
"('P46778', 'P61927')"
"('Q92466', 'P61201')"
"('Q96H55', 'P28289')"
"('O60884', 'Q15717')"
"('P63104', 'Q13470')"
"('P15313', 'Q13488')"
"('Q08830', 'Q9H089')"
"('P25705', 'Q16659')"
"('O94875', 'Q8N3V7')"
"('Q8WY22', 'Q6NUS6')"
"('Q99759', 'P31946')"
"('P61604', 'P30520')"
"('Q96QR8', 'P08865')"
"('Q9H2A2', 'Q9NTJ3')"
"('Q96LD4', 'P05067')"
"('P19525', 'Q8IY81')"
"('P27694', 'Q9UMS4')"
"('Q9C0B0', 'Q16513')"
"('Q8NDV1', 'Q14012')"
"('P37023', 'P67870')"
"('P02458', 'Q9UKX5')"
"('P28799', 'Q9UHF1')"
"('O76038', 'P49792')"
"('P60369', 'Q969P0')"
"('Q9UPY3', 'P04156')"
"('P29590', 'P61964')"
"('Q969D9', 'P49716')"
"('Q13868', 'Q9H492')"
"('Q9BPZ7', 'Q08AD1')"
"('Q00839', 'Q8N531')"
"('Q9HCN4', 'P52594')"
"('P60896', 'Q15843')"
"('P61073', 'P18846')"
"('Q8NFW9', 'Q03135')"
"('P36957', 'O96013')"
"('P21796', 'Q9BWM7')"
"('Q9Y478', 'Q9Y3B4')"
"('Q8IYB3', 'P19784')"
"('A0JLT2', 'P62487')"
"('P60331', 'Q9H257')"
"('Q8WXE1', 'Q9H4K1')"
"('Q9NY33', 'Q15654')"
"('P11021', 'P61289')"
"('P07332', 'Q9UNM6')"
"('P02746', 'P32189')"
"('Q9BXB1', 'Q07666')"
"('Q9HC62', 'Q9P0N5')"
"('P04629', 'P05089')"
"('Q13637', 'Q96HP0')"
"('O94979', 'O60925')"
"('Q96LI5', 'Q9ULM6')"
"('Q15717', 'O94868')"
"('P68104', 'Q15013')"
"('Q9H1Y0', 'Q9HCL0')"
"('Q9Y6Q6', 'O14920')"
"('Q9Y243', 'O15119')"
"('Q13315', 'Q9NZN5')"
"('P17612', 'O60404')"
"('Q8NEF9', 'P11831')"
"('P78545', 'P37173')"
"('Q9BSJ5', 'Q9HBV2')"
"('Q9Y3S1', 'Q9UEW8')"
"('Q96GM5', 'Q6Q788')"
"('Q93008', 'Q96K21')"
"('P18074', 'Q6ZYL4')"
"('Q6P9A2', 'Q03405')"
"('P30480', 'P52272')"
"('P05129', 'Q9BZL6')"
"('P57105', 'P28288')"
"('P68871', 'Q9Y5S9')"
"('Q99759', 'Q9UM73')"
"('Q9UQL6', 'P46821')"
"('P53779', 'O95644')"
"('P49407', 'Q8NG81')"
"('P01857', 'P00533')"
"('Q2TAY7', 'P49792')"
"('P0DP24', 'Q8NCR3')"
"('Q13469', 'Q08945')"
"('P29590', 'Q16539')"
"('Q8IVD9', 'Q9H0A0')"
"('P62873', 'Q13936')"
"('P27708', 'P68366')"
"('O14936', 'Q9Y4X5')"
"('P03989', 'P61769')"
"('Q5JU00', 'Q9H3G5')"
"('P15976', 'Q9UPN9')"
"('P41227', 'O75665')"
"('P04818', 'P31939')"
"('P31323', 'Q9P0M2')"
"('P35222', 'P21246')"
"('P09651', 'Q96EY7')"
"('Q16643', 'Q86UK7')"
"('Q53H64', 'Q53QW1')"
"('Q12933', 'Q9UDY8')"
"('P62917', 'P23396')"
"('P39687', 'O95747')"
"('Q9H5F2', 'Q8WW24')"
"('Q92540', 'Q9H2R5')"
"('Q16819', 'Q99626')"
"('Q9Y2X9', 'Q9H0X9')"
"('Q9NX63', 'Q15834')"
"('Q96C36', 'P05067')"
"('Q9NX55', 'P49448')"
"('O15230', 'Q15796')"
"('Q8TAF3', 'Q8IVT5')"
"('P13569', 'P53618')"
"('P61006', 'Q8IWV1')"
"('Q9H0R8', 'P61313')"
"('Q9UK45', 'Q9Y4Z0')"
"('Q8WV44', 'O75558')"
"('P24752', 'P30480')"
"('P02751', 'O95816')"
"('Q9NVX7', 'Q13618')"
"('Q8NGS8', 'P38405')"
"('Q96QG7', 'Q9NZD8')"
"('Q9Y5H9', 'O43143')"
"('Q9NQC7', 'Q96J02')"
"('P05412', 'Q9ULV4')"
"('P42684', 'P41182')"
"('Q9H2G9', 'Q9HD15')"
"('Q99459', 'Q9Y4G6')"
"('P37840', 'Q15835')"
"('Q9NVR5', 'P37840')"
"('O60232', 'Q9H6Z9')"
"('P05771', 'Q06124')"
"('Q9BXB1', 'Q05639')"
"('P30044', 'P04040')"
"('P42226', 'Q9BQB6')"
"('Q16778', 'O95166')"
"('O95817', 'P49720')"
"('P46108', 'P35237')"
"('Q99683', 'P49407')"
"('Q05086', 'O15143')"
"('Q86UV5', 'P68400')"
"('Q9UKM9', 'O43379')"
"('P25054', 'P12814')"
"('P83881', 'P03372')"
"('P52298', 'Q9Y580')"
"('P47897', 'Q9Y3D9')"
"('P42566', 'Q8WXE9')"
"('Q9Y2S7', 'A1L188')"
"('P34897', 'Q9UPI3')"
"('Q0VD86', 'Q96HD9')"
"('O15514', 'Q14241')"
"('Q15052', 'P60763')"
"('Q96QT4', 'P51149')"
"('Q96CN9', 'Q5T5P2')"
"('Q15223', 'Q9NQS3')"
"('P23497', 'P45973')"
"('Q14151', 'O75530')"
"('P22694', 'P19429')"
"('Q15172', 'P10415')"
"('P49407', 'Q9H346')"
"('Q86SJ6', 'Q5T0J7')"
"('Q14457', 'O76094')"
"('Q5T7P3', 'Q5TCM9')"
"('Q96AH8', 'P61224')"
"('Q13561', 'Q9H3R5')"
"('P62241', 'Q13620')"
"('Q9UKB1', 'Q86WH2')"
"('Q8IVT2', 'Q16643')"
"('P29317', 'Q14139')"
"('P17936', 'O43184')"
"('Q01650', 'Q9BW83')"
"('O96018', 'P05067')"
"('P54826', 'Q15717')"
"('Q9NYU2', 'Q06609')"
"('Q8NGH3', 'P62873')"
"('P84090', 'O75530')"
"('Q07817', 'P21246')"
"('Q6UXH1', 'O95389')"
"('Q96KN7', 'P30566')"
"('Q9HCU9', 'Q9H160')"
"('Q58DX5', 'Q86VI4')"
"('Q01860', 'Q9H9S0')"
"('Q96SB8', 'P01106')"
"('Q99496', 'Q86UE4')"
"('P61160', 'P22694')"
"('P27708', 'P43686')"
"('P68104', 'P22102')"
"('O14654', 'Q04206')"
